split,class,filename,format,mode,width,height,progressive,n_qtables,qtable_hash,estimated_quality,file_size,megapixels,bytes_per_megapixel
train,NORMAL,IM-0383-0001.jpeg,JPEG,L,1472,1318,False,1,bc79aa8c5699,95.51785714285714,516597,1.940096,266.2739369598205
train,NORMAL,IM-0384-0001.jpeg,JPEG,L,1608,1226,False,1,bc79aa8c5699,95.51785714285714,594620,1.971408,301.6219879395843
train,NORMAL,IM-0385-0001.jpeg,JPEG,L,1712,1330,False,1,bc79aa8c5699,95.51785714285714,582925,2.27696,256.01020659124447
train,NORMAL,IM-0386-0001.jpeg,JPEG,L,1550,1302,False,1,bc79aa8c5699,95.51785714285714,518777,2.0181,257.0620881026708
train,NORMAL,IM-0387-0001.jpeg,JPEG,L,1920,1801,False,1,bc79aa8c5699,95.51785714285714,937518,3.45792,271.12194614103277
train,NORMAL,IM-0388-0001.jpeg,JPEG,L,1680,1353,False,1,bc79aa8c5699,95.51785714285714,563709,2.27304,247.99783549783547
train,NORMAL,IM-0389-0001.jpeg,JPEG,L,1530,1028,False,1,bc79aa8c5699,95.51785714285714,421752,1.57284,268.1467917906462
train,NORMAL,IM-0391-0001.jpeg,JPEG,L,2222,1669,False,1,bc79aa8c5699,95.51785714285714,920357,3.708518,248.17379880588416
train,NORMAL,IM-0392-0001.jpeg,JPEG,L,1442,1059,False,1,bc79aa8c5699,95.51785714285714,417344,1.527078,273.29579759514576
train,NORMAL,IM-0393-0001.jpeg,JPEG,L,1754,1221,False,1,bc79aa8c5699,95.51785714285714,492445,2.141634,229.93891579980522
train,NORMAL,IM-0394-0001.jpeg,JPEG,L,1666,1333,False,1,bc79aa8c5699,95.51785714285714,581005,2.220778,261.62227831867926
train,NORMAL,IM-0395-0001.jpeg,JPEG,L,1488,1275,False,1,bc79aa8c5699,95.51785714285714,491688,1.8972,259.1650853889943
train,NORMAL,IM-0399-0001.jpeg,JPEG,L,1164,1086,False,1,bc79aa8c5699,95.51785714285714,389615,1.264104,308.2143557808535
train,NORMAL,IM-0400-0001.jpeg,JPEG,L,1446,1082,False,1,bc79aa8c5699,95.51785714285714,472063,1.564572,301.7202148574818
train,NORMAL,IM-0401-0001.jpeg,JPEG,L,1820,1670,False,1,bc79aa8c5699,95.51785714285714,730601,3.0394,240.37671908929394
train,NORMAL,IM-0403-0001.jpeg,JPEG,L,1774,1612,False,1,bc79aa8c5699,95.51785714285714,625367,2.859688,218.68364660760196
train,NORMAL,IM-0404-0001.jpeg,JPEG,L,1694,1182,False,1,bc79aa8c5699,95.51785714285714,537330,2.002308,268.3553179630706
train,NORMAL,IM-0405-0001.jpeg,JPEG,L,1952,1619,False,1,bc79aa8c5699,95.51785714285714,794325,3.160288,251.345763424093
train,NORMAL,IM-0408-0001.jpeg,JPEG,L,1442,1148,False,1,bc79aa8c5699,95.51785714285714,543803,1.655416,328.4993016861019
train,NORMAL,IM-0409-0001.jpeg,JPEG,L,1090,793,False,1,bc79aa8c5699,95.51785714285714,286070,0.86437,330.95780742043337
train,NORMAL,IM-0410-0001.jpeg,JPEG,L,1632,1375,False,1,bc79aa8c5699,95.51785714285714,605273,2.244,269.72950089126556
train,NORMAL,IM-0411-0001.jpeg,JPEG,L,1728,1518,False,1,bc79aa8c5699,95.51785714285714,667426,2.623104,254.44130312789733
train,NORMAL,IM-0413-0001.jpeg,JPEG,L,2318,2411,False,1,bc79aa8c5699,95.51785714285714,1363773,5.588698,244.02338433746107
train,NORMAL,IM-0414-0001.jpeg,JPEG,L,1450,1287,False,1,bc79aa8c5699,95.51785714285714,525711,1.86615,281.70886584679687
train,NORMAL,IM-0416-0001.jpeg,JPEG,L,1808,1418,False,1,bc79aa8c5699,95.51785714285714,721302,2.563744,281.3471235817617
train,NORMAL,IM-0417-0001.jpeg,JPEG,L,1786,1500,False,1,bc79aa8c5699,95.51785714285714,682518,2.679,254.76595744680853
train,NORMAL,IM-0419-0001.jpeg,JPEG,L,2118,1522,False,1,bc79aa8c5699,95.51785714285714,1121519,3.223596,347.90929136281346
train,NORMAL,IM-0420-0001.jpeg,JPEG,L,1558,1352,False,1,bc79aa8c5699,95.51785714285714,602509,2.106416,286.0351421561553
train,NORMAL,IM-0421-0001.jpeg,JPEG,L,1574,1129,False,1,bc79aa8c5699,95.51785714285714,462148,1.777046,260.0652993788569
train,NORMAL,IM-0423-0001.jpeg,JPEG,L,1480,1337,False,1,bc79aa8c5699,95.51785714285714,518033,1.97876,261.7967818229598
train,NORMAL,IM-0424-0001.jpeg,JPEG,L,1368,1078,False,1,bc79aa8c5699,95.51785714285714,416005,1.474704,282.0938981653267
train,NORMAL,IM-0425-0001.jpeg,JPEG,L,1850,1314,False,1,bc79aa8c5699,95.51785714285714,546471,2.4309,224.80192521288413
train,NORMAL,IM-0427-0001.jpeg,JPEG,L,1828,1357,False,1,bc79aa8c5699,95.51785714285714,595970,2.480596,240.2527457111114
train,NORMAL,IM-0428-0001.jpeg,JPEG,L,1562,1348,False,1,bc79aa8c5699,95.51785714285714,594756,2.105576,282.4671253851677
train,NORMAL,IM-0429-0001-0001.jpeg,JPEG,L,1918,1569,False,1,bc79aa8c5699,95.51785714285714,636338,3.009342,211.45419829318166
train,NORMAL,IM-0429-0001-0002.jpeg,JPEG,L,1858,1380,False,1,bc79aa8c5699,95.51785714285714,630518,2.56404,245.90802015569182
train,NORMAL,IM-0429-0001.jpeg,JPEG,L,1964,1692,False,1,bc79aa8c5699,95.51785714285714,791924,3.323088,238.309668597401
train,NORMAL,IM-0430-0001.jpeg,JPEG,L,1438,1082,False,1,bc79aa8c5699,95.51785714285714,484280,1.555916,311.2507359009098
train,NORMAL,IM-0431-0001.jpeg,JPEG,L,1678,1414,False,1,bc79aa8c5699,95.51785714285714,642933,2.372692,270.971959276636
train,NORMAL,IM-0432-0001.jpeg,JPEG,L,1480,1228,False,1,bc79aa8c5699,95.51785714285714,458441,1.81744,252.24546615018926
train,NORMAL,IM-0433-0001.jpeg,JPEG,L,1916,1677,False,1,bc79aa8c5699,95.51785714285714,702111,3.213132,218.5129649202087
train,NORMAL,IM-0434-0001.jpeg,JPEG,L,2214,1715,False,1,bc79aa8c5699,95.51785714285714,841546,3.79701,221.6338645407834
train,NORMAL,IM-0435-0001-0001.jpeg,JPEG,L,1512,1209,False,1,bc79aa8c5699,95.51785714285714,378152,1.828008,206.865615467766
train,NORMAL,IM-0435-0001.jpeg,JPEG,L,1130,831,False,1,bc79aa8c5699,95.51785714285714,237678,0.93903,253.11012427717964
train,NORMAL,IM-0437-0001-0001.jpeg,JPEG,L,2022,1445,False,1,bc79aa8c5699,95.51785714285714,812538,2.92179,278.095961722095
train,NORMAL,IM-0437-0001-0002.jpeg,JPEG,L,1508,1152,False,1,bc79aa8c5699,95.51785714285714,417591,1.737216,240.3794346816976
train,NORMAL,IM-0437-0001.jpeg,JPEG,L,1410,1179,False,1,bc79aa8c5699,95.51785714285714,453170,1.66239,272.6014954372921
train,NORMAL,IM-0438-0001.jpeg,JPEG,L,1904,1422,False,1,bc79aa8c5699,95.51785714285714,622571,2.707488,229.9441401032987
train,NORMAL,IM-0439-0001-0001.jpeg,JPEG,L,1766,1380,False,1,bc79aa8c5699,95.51785714285714,582062,2.43708,238.83581991563676
train,NORMAL,IM-0439-0001-0002.jpeg,JPEG,L,1368,1032,False,1,bc79aa8c5699,95.51785714285714,397121,1.411776,281.291791332336
train,NORMAL,IM-0439-0001.jpeg,JPEG,L,1816,1558,False,1,bc79aa8c5699,95.51785714285714,712122,2.829328,251.6929815136315
train,NORMAL,IM-0440-0001.jpeg,JPEG,L,1690,1464,False,1,bc79aa8c5699,95.51785714285714,578419,2.47416,233.7839913344327
train,NORMAL,IM-0441-0001.jpeg,JPEG,L,1472,1171,False,1,bc79aa8c5699,95.51785714285714,405149,1.723712,235.04448538967068
train,NORMAL,IM-0442-0001.jpeg,JPEG,L,1510,1352,False,1,bc79aa8c5699,95.51785714285714,592346,2.04152,290.1494964536228
train,NORMAL,IM-0444-0001.jpeg,JPEG,L,1928,1754,False,1,bc79aa8c5699,95.51785714285714,767649,3.381712,227.00011118628672
train,NORMAL,IM-0445-0001.jpeg,JPEG,L,1762,1506,False,1,bc79aa8c5699,95.51785714285714,633004,2.653572,238.54788941095248
train,NORMAL,IM-0446-0001.jpeg,JPEG,L,1816,1661,False,1,bc79aa8c5699,95.51785714285714,710267,3.016376,235.47031271963442
train,NORMAL,IM-0447-0001.jpeg,JPEG,L,1840,1499,False,1,bc79aa8c5699,95.51785714285714,626262,2.75816,227.05789366824257
train,NORMAL,IM-0448-0001.jpeg,JPEG,L,1954,1279,False,1,bc79aa8c5699,95.51785714285714,545996,2.499166,218.47128201968175
train,NORMAL,IM-0449-0001.jpeg,JPEG,L,1638,1236,False,1,bc79aa8c5699,95.51785714285714,480937,2.024568,237.55043051159558
train,NORMAL,IM-0450-0001.jpeg,JPEG,L,1678,1480,False,1,bc79aa8c5699,95.51785714285714,695608,2.48344,280.0985729472023
train,NORMAL,IM-0451-0001.jpeg,JPEG,L,1850,1746,False,1,bc79aa8c5699,95.51785714285714,792200,3.2301,245.2555648431937
train,NORMAL,IM-0452-0001.jpeg,JPEG,L,1848,1588,False,1,bc79aa8c5699,95.51785714285714,692439,2.934624,235.95492983087442
train,NORMAL,IM-0453-0001-0002.jpeg,JPEG,L,2088,2074,False,1,bc79aa8c5699,95.51785714285714,1003839,4.330512,231.8060774338
train,NORMAL,IM-0453-0001.jpeg,JPEG,L,1762,1715,False,1,bc79aa8c5699,95.51785714285714,675244,3.02183,223.4553234298422
train,NORMAL,IM-0455-0001.jpeg,JPEG,L,1364,1148,False,1,bc79aa8c5699,95.51785714285714,465804,1.565872,297.4725903522127
train,NORMAL,IM-0456-0001.jpeg,JPEG,L,1812,1693,False,1,bc79aa8c5699,95.51785714285714,833550,3.067716,271.71680820519236
train,NORMAL,IM-0457-0001.jpeg,JPEG,L,2090,1785,False,1,bc79aa8c5699,95.51785714285714,884355,3.73065,237.05118411000765
train,NORMAL,IM-0458-0001.jpeg,JPEG,L,1226,955,False,1,bc79aa8c5699,95.51785714285714,301891,1.17083,257.8435810493411
train,NORMAL,IM-0459-0001.jpeg,JPEG,L,2338,1970,False,1,bc79aa8c5699,95.51785714285714,1093694,4.60586,237.45706556430287
train,NORMAL,IM-0460-0001.jpeg,JPEG,L,1654,1259,False,1,bc79aa8c5699,95.51785714285714,512074,2.082386,245.90733898518332
train,NORMAL,IM-0461-0001.jpeg,JPEG,L,1704,1341,False,1,bc79aa8c5699,95.51785714285714,543300,2.285064,237.76139311634157
train,NORMAL,IM-0463-0001.jpeg,JPEG,L,1804,1758,False,1,bc79aa8c5699,95.51785714285714,817987,3.171432,257.92354999255855
train,NORMAL,IM-0464-0001.jpeg,JPEG,L,1770,1353,False,1,bc79aa8c5699,95.51785714285714,547543,2.39481,228.6373449250671
train,NORMAL,IM-0465-0001.jpeg,JPEG,L,1750,1334,False,1,bc79aa8c5699,95.51785714285714,573920,2.3345,245.84279288926965
train,NORMAL,IM-0466-0001.jpeg,JPEG,L,1600,1264,False,1,bc79aa8c5699,95.51785714285714,576896,2.0224,285.25316455696196
train,NORMAL,IM-0467-0001-0001.jpeg,JPEG,L,1912,1739,False,1,bc79aa8c5699,95.51785714285714,716306,3.324968,215.4324492746998
train,NORMAL,IM-0467-0001-0002.jpeg,JPEG,L,1634,1372,False,1,bc79aa8c5699,95.51785714285714,651421,2.241848,290.57322351916815
train,NORMAL,IM-0467-0001.jpeg,JPEG,L,2114,1866,False,1,bc79aa8c5699,95.51785714285714,834426,3.944724,211.52962792834177
train,NORMAL,IM-0469-0001.jpeg,JPEG,L,1948,1576,False,1,bc79aa8c5699,95.51785714285714,742137,3.070048,241.73465691741626
train,NORMAL,IM-0471-0001.jpeg,JPEG,L,2080,1781,False,1,bc79aa8c5699,95.51785714285714,861767,3.70448,232.62833110180105
train,NORMAL,IM-0472-0001.jpeg,JPEG,L,1616,1318,False,1,bc79aa8c5699,95.51785714285714,594160,2.129888,278.96302528583664
train,NORMAL,IM-0473-0001.jpeg,JPEG,L,1558,1179,False,1,bc79aa8c5699,95.51785714285714,473834,1.836882,257.9556008497008
train,NORMAL,IM-0474-0001.jpeg,JPEG,L,1472,1013,False,1,bc79aa8c5699,95.51785714285714,426523,1.491136,286.03896626464655
train,NORMAL,IM-0475-0001.jpeg,JPEG,L,1736,1345,False,1,bc79aa8c5699,95.51785714285714,561999,2.33492,240.69304301646312
train,NORMAL,IM-0476-0001.jpeg,JPEG,L,1558,1048,False,1,bc79aa8c5699,95.51785714285714,398009,1.632784,243.76096287077777
train,NORMAL,IM-0477-0001.jpeg,JPEG,L,1666,1537,False,1,bc79aa8c5699,95.51785714285714,596358,2.560642,232.8939383170314
train,NORMAL,IM-0478-0001.jpeg,JPEG,L,1676,1561,False,1,bc79aa8c5699,95.51785714285714,651142,2.616236,248.88503942304902
train,NORMAL,IM-0479-0001.jpeg,JPEG,L,1438,927,False,1,bc79aa8c5699,95.51785714285714,335481,1.333026,251.66875964909912
train,NORMAL,IM-0480-0001.jpeg,JPEG,L,2218,2183,False,1,bc79aa8c5699,95.51785714285714,1034760,4.841894,213.70975903231258
train,NORMAL,IM-0481-0001.jpeg,JPEG,L,1222,970,False,1,bc79aa8c5699,95.51785714285714,308626,1.18534,260.36917677628355
train,NORMAL,IM-0482-0001.jpeg,JPEG,L,1252,1028,False,1,bc79aa8c5699,95.51785714285714,346589,1.287056,269.2882050198282
train,NORMAL,IM-0483-0001.jpeg,JPEG,L,1690,1167,False,1,bc79aa8c5699,95.51785714285714,506084,1.97223,256.6049598677639
train,NORMAL,IM-0484-0001.jpeg,JPEG,L,1506,1121,False,1,bc79aa8c5699,95.51785714285714,427847,1.688226,253.4299317745373
train,NORMAL,IM-0485-0001.jpeg,JPEG,L,1404,1059,False,1,bc79aa8c5699,95.51785714285714,442035,1.486836,297.29909687416773
train,NORMAL,IM-0486-0001.jpeg,JPEG,L,1808,1488,False,1,bc79aa8c5699,95.51785714285714,647615,2.690304,240.72186637643927
train,NORMAL,IM-0487-0001.jpeg,JPEG,L,1778,1461,False,1,bc79aa8c5699,95.51785714285714,833040,2.597658,320.68886666374095
train,NORMAL,IM-0488-0001.jpeg,JPEG,L,1280,909,False,1,bc79aa8c5699,95.51785714285714,298039,1.16352,256.1528809130913
train,NORMAL,IM-0489-0001.jpeg,JPEG,L,1310,1148,False,1,bc79aa8c5699,95.51785714285714,430509,1.50388,286.2655265047743
train,NORMAL,IM-0490-0001.jpeg,JPEG,L,2226,2013,False,1,bc79aa8c5699,95.51785714285714,1102606,4.480938,246.06589066842702
train,NORMAL,IM-0491-0001-0001.jpeg,JPEG,L,1584,1295,False,1,bc79aa8c5699,95.51785714285714,511718,2.05128,249.46277446277443
train,NORMAL,IM-0491-0001-0002.jpeg,JPEG,L,1604,1414,False,1,bc79aa8c5699,95.51785714285714,521082,2.268056,229.74829545654956
train,NORMAL,IM-0491-0001.jpeg,JPEG,L,2304,2086,False,1,bc79aa8c5699,95.51785714285714,980577,4.806144,204.02572207574306
train,NORMAL,IM-0492-0001.jpeg,JPEG,L,1636,1468,False,1,bc79aa8c5699,95.51785714285714,589784,2.401648,245.57470536897998
train,NORMAL,IM-0493-0001.jpeg,JPEG,L,2260,2237,False,1,bc79aa8c5699,95.51785714285714,1052859,5.05562,208.25516949454268
train,NORMAL,IM-0494-0001.jpeg,JPEG,L,1692,1302,False,1,bc79aa8c5699,95.51785714285714,584557,2.202984,265.3478191398576
train,NORMAL,IM-0495-0001.jpeg,JPEG,L,2064,1750,False,1,bc79aa8c5699,95.51785714285714,848969,3.612,235.04125138427466
train,NORMAL,IM-0496-0001.jpeg,JPEG,L,1824,1426,False,1,bc79aa8c5699,95.51785714285714,678749,2.601024,260.9545317536478
train,NORMAL,IM-0497-0001-0001.jpeg,JPEG,L,1284,1013,False,1,bc79aa8c5699,95.51785714285714,334371,1.300692,257.0716203374819
train,NORMAL,IM-0497-0001-0002.jpeg,JPEG,L,1932,1561,False,1,bc79aa8c5699,95.51785714285714,733933,3.015852,243.3584274029362
train,NORMAL,IM-0497-0001.jpeg,JPEG,L,1338,1194,False,1,bc79aa8c5699,95.51785714285714,430471,1.597572,269.45327033773754
train,NORMAL,IM-0499-0001-0001.jpeg,JPEG,L,1582,1056,False,1,bc79aa8c5699,95.51785714285714,431032,1.670592,258.0115312416197
train,NORMAL,IM-0499-0001-0002.jpeg,JPEG,L,1446,1391,False,1,bc79aa8c5699,95.51785714285714,519994,2.011386,258.5252159456216
train,NORMAL,IM-0499-0001.jpeg,JPEG,L,1674,1493,False,1,bc79aa8c5699,95.51785714285714,621438,2.499282,248.6466113067673
train,NORMAL,IM-0500-0001.jpeg,JPEG,L,1400,1239,False,1,bc79aa8c5699,95.51785714285714,390742,1.7346,225.26346131673012
train,NORMAL,IM-0501-0001-0001.jpeg,JPEG,L,1364,1051,False,1,bc79aa8c5699,95.51785714285714,363080,1.433564,253.27086896713365
train,NORMAL,IM-0501-0001-0002.jpeg,JPEG,L,1562,1059,False,1,bc79aa8c5699,95.51785714285714,401708,1.654158,242.84741844491276
train,NORMAL,IM-0501-0001.jpeg,JPEG,L,1870,1905,False,1,bc79aa8c5699,95.51785714285714,832851,3.56235,233.7925807402417
train,NORMAL,IM-0502-0001.jpeg,JPEG,L,2156,1936,False,1,bc79aa8c5699,95.51785714285714,1078712,4.174016,258.4350419356322
train,NORMAL,IM-0503-0001.jpeg,JPEG,L,1504,1171,False,1,bc79aa8c5699,95.51785714285714,479000,1.761184,271.97612515217037
train,NORMAL,IM-0504-0001.jpeg,JPEG,L,1554,1449,False,1,bc79aa8c5699,95.51785714285714,528559,2.251746,234.73295833544282
train,NORMAL,IM-0505-0001-0001.jpeg,JPEG,L,1400,1221,False,1,bc79aa8c5699,95.51785714285714,446640,1.7094,261.2846612846613
train,NORMAL,IM-0505-0001-0002.jpeg,JPEG,L,1314,1171,False,1,bc79aa8c5699,95.51785714285714,345873,1.538694,224.78348521538396
train,NORMAL,IM-0505-0001.jpeg,JPEG,L,1696,1330,False,1,bc79aa8c5699,95.51785714285714,563401,2.25568,249.769914172223
train,NORMAL,IM-0506-0001.jpeg,JPEG,L,1700,1368,False,1,bc79aa8c5699,95.51785714285714,621088,2.3256,267.0657034743722
train,NORMAL,IM-0507-0001.jpeg,JPEG,L,1752,1384,False,1,bc79aa8c5699,95.51785714285714,557469,2.424768,229.90611885343262
train,NORMAL,IM-0508-0001.jpeg,JPEG,L,1936,1669,False,1,bc79aa8c5699,95.51785714285714,745681,3.231184,230.77639651595206
train,NORMAL,IM-0509-0001-0001.jpeg,JPEG,L,1434,1125,False,1,bc79aa8c5699,95.51785714285714,396733,1.61325,245.92158685882535
train,NORMAL,IM-0509-0001-0002.jpeg,JPEG,L,1306,920,False,1,bc79aa8c5699,95.51785714285714,340514,1.20152,283.4026899260936
train,NORMAL,IM-0509-0001.jpeg,JPEG,L,1248,1044,False,1,bc79aa8c5699,95.51785714285714,406952,1.302912,312.34035759897824
train,NORMAL,IM-0510-0001.jpeg,JPEG,L,1616,1147,False,1,bc79aa8c5699,95.51785714285714,439969,1.853552,237.3653396289934
train,NORMAL,IM-0511-0001-0001.jpeg,JPEG,L,1302,1187,False,1,bc79aa8c5699,95.51785714285714,420154,1.545474,271.8609306918136
train,NORMAL,IM-0511-0001-0002.jpeg,JPEG,L,1870,1495,False,1,bc79aa8c5699,95.51785714285714,644460,2.79565,230.52241875771287
train,NORMAL,IM-0511-0001.jpeg,JPEG,L,2060,1839,False,1,bc79aa8c5699,95.51785714285714,860964,3.78834,227.26682399151082
train,NORMAL,IM-0512-0001.jpeg,JPEG,L,1558,1279,False,1,bc79aa8c5699,95.51785714285714,620647,1.992682,311.46314364258825
train,NORMAL,IM-0513-0001.jpeg,JPEG,L,1492,1024,False,1,bc79aa8c5699,95.51785714285714,358064,1.527808,234.36452747989276
train,NORMAL,IM-0514-0001.jpeg,JPEG,L,1866,1302,False,1,bc79aa8c5699,95.51785714285714,574384,2.429532,236.41754872954957
train,NORMAL,IM-0515-0001.jpeg,JPEG,L,1644,1167,False,1,bc79aa8c5699,95.51785714285714,460317,1.918548,239.92988447513434
train,NORMAL,IM-0516-0001.jpeg,JPEG,L,1496,981,False,1,bc79aa8c5699,95.51785714285714,386964,1.467576,263.67561202963253
train,NORMAL,IM-0517-0001-0001.jpeg,JPEG,L,2102,1654,False,1,bc79aa8c5699,95.51785714285714,831380,3.476708,239.1285089228086
train,NORMAL,IM-0517-0001.jpeg,JPEG,L,2844,2067,False,1,bc79aa8c5699,95.51785714285714,1685445,5.878548,286.7111062119421
train,NORMAL,IM-0519-0001-0001.jpeg,JPEG,L,1742,1322,False,1,bc79aa8c5699,95.51785714285714,573640,2.302924,249.0920238792075
train,NORMAL,IM-0519-0001-0002.jpeg,JPEG,L,2014,1577,False,1,bc79aa8c5699,95.51785714285714,713208,3.176078,224.55619792712898
train,NORMAL,IM-0519-0001.jpeg,JPEG,L,1822,1705,False,1,bc79aa8c5699,95.51785714285714,729001,3.10651,234.66880840557408
train,NORMAL,IM-0520-0001.jpeg,JPEG,L,1642,1545,False,1,bc79aa8c5699,95.51785714285714,587535,2.53689,231.5965611437626
train,NORMAL,IM-0521-0001.jpeg,JPEG,L,2890,2534,False,1,bc79aa8c5699,95.51785714285714,1686915,7.32326,230.3502811589374
train,NORMAL,IM-0522-0001.jpeg,JPEG,L,1636,1074,False,1,bc79aa8c5699,95.51785714285714,400079,1.757064,227.69745438982304
train,NORMAL,IM-0523-0001-0001.jpeg,JPEG,L,1342,1059,False,1,bc79aa8c5699,95.51785714285714,402815,1.421178,283.43740192994824
train,NORMAL,IM-0523-0001-0002.jpeg,JPEG,L,1762,1480,False,1,bc79aa8c5699,95.51785714285714,632961,2.60776,242.72210632880328
train,NORMAL,IM-0523-0001-0003.jpeg,JPEG,L,1628,1167,False,1,bc79aa8c5699,95.51785714285714,603792,1.899876,317.80600418132553
train,NORMAL,IM-0523-0001.jpeg,JPEG,L,1492,1106,False,1,bc79aa8c5699,95.51785714285714,444697,1.650152,269.48850772534894
train,NORMAL,IM-0524-0001.jpeg,JPEG,L,1964,1611,False,1,bc79aa8c5699,95.51785714285714,777583,3.164004,245.7591709744994
train,NORMAL,IM-0525-0001-0001.jpeg,JPEG,L,1268,1017,False,1,bc79aa8c5699,95.51785714285714,350530,1.289556,271.8222395925419
train,NORMAL,IM-0525-0001-0002.jpeg,JPEG,L,1410,970,False,1,bc79aa8c5699,95.51785714285714,333727,1.3677,244.00599546684214
train,NORMAL,IM-0525-0001.jpeg,JPEG,L,1418,1024,False,1,bc79aa8c5699,95.51785714285714,349173,1.452032,240.47197306946404
train,NORMAL,IM-0526-0001.jpeg,JPEG,L,1576,1395,False,1,bc79aa8c5699,95.51785714285714,515253,2.19852,234.3635718574314
train,NORMAL,IM-0527-0001.jpeg,JPEG,L,1728,1175,False,1,bc79aa8c5699,95.51785714285714,475660,2.0304,234.26910953506697
train,NORMAL,IM-0528-0001.jpeg,JPEG,L,1426,1128,False,1,bc79aa8c5699,95.51785714285714,394541,1.608528,245.28077845085693
train,NORMAL,IM-0529-0001.jpeg,JPEG,L,1484,1267,False,1,bc79aa8c5699,95.51785714285714,499639,1.880228,265.733198314247
train,NORMAL,IM-0530-0001.jpeg,JPEG,L,1458,1128,False,1,bc79aa8c5699,95.51785714285714,452042,1.644624,274.8603936218856
train,NORMAL,IM-0531-0001-0001.jpeg,JPEG,L,1882,1353,False,1,bc79aa8c5699,95.51785714285714,589633,2.546346,231.56043994021238
train,NORMAL,IM-0531-0001.jpeg,JPEG,L,1626,1600,False,1,bc79aa8c5699,95.51785714285714,656158,2.6016,252.21325338253385
train,NORMAL,IM-0532-0001.jpeg,JPEG,L,1466,1140,False,1,bc79aa8c5699,95.51785714285714,403795,1.67124,241.6140111533951
train,NORMAL,IM-0533-0001-0001.jpeg,JPEG,L,1908,1476,False,1,bc79aa8c5699,95.51785714285714,647597,2.816208,229.95354036349588
train,NORMAL,IM-0533-0001-0002.jpeg,JPEG,L,1756,1484,False,1,bc79aa8c5699,95.51785714285714,753654,2.605904,289.2101934683703
train,NORMAL,IM-0533-0001.jpeg,JPEG,L,2518,2364,False,1,bc79aa8c5699,95.51785714285714,1720576,5.952552,289.04846190339873
train,NORMAL,IM-0534-0001.jpeg,JPEG,L,1624,1375,False,1,bc79aa8c5699,95.51785714285714,604292,2.233,270.6188983430363
train,NORMAL,IM-0535-0001.jpeg,JPEG,L,1522,1109,False,1,bc79aa8c5699,95.51785714285714,498763,1.687898,295.4935665543771
train,NORMAL,IM-0536-0001.jpeg,JPEG,L,1670,1344,False,1,bc79aa8c5699,95.51785714285714,505012,2.24448,225.00178214998576
train,NORMAL,IM-0537-0001.jpeg,JPEG,L,1550,1059,False,1,bc79aa8c5699,95.51785714285714,398136,1.64145,242.55140272320205
train,NORMAL,IM-0538-0001.jpeg,JPEG,L,1902,1595,False,1,bc79aa8c5699,95.51785714285714,713037,3.03369,235.0395063437596
train,NORMAL,IM-0539-0001-0001.jpeg,JPEG,L,2110,1700,False,1,bc79aa8c5699,95.51785714285714,848663,3.587,236.59408976860885
train,NORMAL,IM-0539-0001-0002.jpeg,JPEG,L,1526,1195,False,1,bc79aa8c5699,95.51785714285714,456349,1.82357,250.25033313774628
train,NORMAL,IM-0539-0001.jpeg,JPEG,L,1724,1476,False,1,bc79aa8c5699,95.51785714285714,638410,2.544624,250.88578902030315
train,NORMAL,IM-0540-0001.jpeg,JPEG,L,1496,1333,False,1,bc79aa8c5699,95.51785714285714,483108,1.994168,242.26043141801495
train,NORMAL,IM-0541-0001.jpeg,JPEG,L,1940,1522,False,1,bc79aa8c5699,95.51785714285714,647196,2.95268,219.18934662747066
train,NORMAL,IM-0542-0001.jpeg,JPEG,L,1886,1406,False,1,bc79aa8c5699,95.51785714285714,693944,2.651716,261.696199743864
train,NORMAL,IM-0543-0001-0002.jpeg,JPEG,L,1640,1410,False,1,bc79aa8c5699,95.51785714285714,586974,2.3124,253.837571354437
train,NORMAL,IM-0543-0001.jpeg,JPEG,L,1778,1318,False,1,bc79aa8c5699,95.51785714285714,549566,2.343404,234.5161141655472
train,NORMAL,IM-0544-0001.jpeg,JPEG,L,1542,1286,False,1,bc79aa8c5699,95.51785714285714,518153,1.983012,261.29594778044714
